Date,Open,High,Low,Close,Adj Close,Volume
2014-11-03,11.770000,12.440000,11.750000,11.940000,11.940000,1980100
2014-11-04,11.840000,12.210000,11.610000,12.060000,12.060000,1220100
2014-11-05,12.110000,12.740000,11.910000,12.270000,12.270000,1353700
2014-11-06,12.260000,12.400000,11.920000,12.070000,12.070000,823400
2014-11-07,12.040000,12.890000,12.040000,12.390000,12.390000,1406600
2014-11-10,12.440000,12.880000,12.390000,12.870000,12.870000,604400
2014-11-11,12.780000,13.860000,12.680000,13.830000,13.830000,1417600
2014-11-12,13.760000,14.210000,13.530000,13.750000,13.750000,1536200
2014-11-13,13.750000,13.880000,12.900000,12.930000,12.930000,2049000
2014-11-14,12.990000,13.080000,11.590000,12.810000,12.810000,4706100
2014-11-17,12.730000,12.750000,12.130000,12.500000,12.500000,1337000
2014-11-18,12.520000,12.800000,12.270000,12.630000,12.630000,777500
2014-11-19,12.570000,12.890000,12.240000,12.500000,12.500000,1189300
2014-11-20,12.430000,13.330000,12.350000,13.280000,13.280000,1404200
2014-11-21,13.460000,14.100000,13.420000,13.750000,13.750000,2167200
2014-11-24,13.830000,14.480000,13.720000,14.470000,14.470000,1366500
2014-11-25,14.500000,15.070000,14.380000,14.580000,14.580000,1588800
2014-11-26,14.550000,15.660000,14.500000,15.520000,15.520000,1626100
2014-11-28,15.540000,15.600000,15.020000,15.140000,15.140000,869300
2014-12-01,15.030000,15.130000,14.480000,14.910000,14.910000,1320500
2014-12-02,15.330000,15.500000,14.730000,14.840000,14.840000,1170500
2014-12-03,14.810000,15.240000,14.560000,15.030000,15.030000,990300
2014-12-04,14.980000,15.080000,14.700000,14.760000,14.760000,598800
2014-12-05,14.810000,15.000000,14.610000,14.650000,14.650000,1089700
2014-12-08,14.660000,14.760000,13.820000,13.890000,13.890000,1599900
2014-12-09,13.610000,13.680000,12.930000,13.650000,13.650000,2969900
2014-12-10,13.570000,13.900000,13.230000,13.240000,13.240000,708400
2014-12-11,13.300000,13.840000,13.260000,13.420000,13.420000,734300
2014-12-12,13.160000,13.170000,12.690000,12.730000,12.730000,768000
2014-12-15,12.890000,13.100000,12.100000,12.120000,12.120000,743900
2014-12-16,12.040000,12.210000,11.490000,11.540000,11.540000,1948200
2014-12-17,11.590000,12.580000,11.340000,12.530000,12.530000,1182600
2014-12-18,12.710000,12.970000,12.420000,12.760000,12.760000,911500
2014-12-19,12.740000,13.230000,12.740000,13.210000,13.210000,951400
2014-12-22,12.980000,13.330000,12.590000,13.070000,13.070000,761000
2014-12-23,13.160000,13.590000,12.950000,13.160000,13.160000,504000
2014-12-24,13.170000,13.350000,13.020000,13.090000,13.090000,325500
2014-12-26,13.120000,13.390000,13.100000,13.200000,13.200000,252500
2014-12-29,13.210000,13.490000,13.140000,13.430000,13.430000,295000
2014-12-30,13.340000,13.500000,13.030000,13.140000,13.140000,280400
2014-12-31,13.250000,13.410000,12.670000,12.730000,12.730000,617600
2015-01-02,12.800000,12.800000,12.020000,12.480000,12.480000,635900
2015-01-05,12.600000,13.660000,12.290000,13.470000,13.470000,1754800
2015-01-06,13.470000,13.630000,12.650000,12.940000,12.940000,769300
2015-01-07,13.140000,13.340000,12.770000,13.070000,13.070000,620000
2015-01-08,12.660000,13.640000,12.050000,12.120000,12.120000,1822800
2015-01-09,12.480000,12.990000,12.250000,12.590000,12.590000,678000
2015-01-12,12.510000,12.830000,12.230000,12.780000,12.780000,458000
2015-01-13,12.970000,13.270000,12.380000,12.580000,12.580000,665800
2015-01-14,12.330000,12.710000,12.180000,12.660000,12.660000,778800
2015-01-15,12.760000,12.770000,12.270000,12.320000,12.320000,949400
2015-01-16,12.280000,12.450000,11.820000,12.080000,12.080000,1397200
2015-01-20,12.060000,12.200000,11.510000,11.800000,11.800000,965500
2015-01-21,11.720000,12.300000,11.500000,11.860000,11.860000,933500
2015-01-22,11.950000,12.210000,11.740000,12.030000,12.030000,588700
2015-01-23,12.010000,12.780000,11.920000,12.740000,12.740000,674200
2015-01-26,12.810000,13.390000,12.780000,13.240000,13.240000,837600
2015-01-27,13.340000,13.390000,12.990000,13.210000,13.210000,508700
2015-01-28,13.270000,13.390000,12.380000,12.400000,12.400000,759000
2015-01-29,12.500000,12.740000,11.860000,12.200000,12.200000,653100
2015-01-30,12.120000,12.320000,11.760000,11.810000,11.810000,658700
2015-02-02,11.820000,11.910000,11.280000,11.590000,11.590000,924100
2015-02-03,11.620000,12.300000,11.620000,12.010000,12.010000,890100
2015-02-04,11.980000,12.250000,11.770000,11.860000,11.860000,683500
2015-02-05,11.870000,12.890000,11.860000,12.820000,12.820000,753400
2015-02-06,12.870000,13.110000,12.670000,13.070000,13.070000,614800
2015-02-09,13.000000,13.200000,12.820000,13.060000,13.060000,396300
2015-02-10,13.160000,13.480000,12.510000,13.380000,13.380000,889300
2015-02-11,13.370000,13.530000,12.750000,12.790000,12.790000,485600
2015-02-12,12.950000,13.790000,12.950000,13.790000,13.790000,891900
2015-02-13,13.860000,14.440000,13.840000,14.150000,14.150000,842900
2015-02-17,14.180000,14.220000,13.830000,13.910000,13.910000,490200
2015-02-18,13.890000,14.070000,13.730000,13.990000,13.990000,437800
2015-02-19,13.950000,14.000000,13.560000,13.780000,13.780000,693600
2015-02-20,13.780000,13.900000,13.460000,13.750000,13.750000,441200
2015-02-23,13.700000,13.790000,13.240000,13.490000,13.490000,487500
2015-02-24,13.370000,13.490000,13.060000,13.400000,13.400000,547000
2015-02-25,13.350000,13.800000,13.330000,13.790000,13.790000,627500
2015-02-26,13.820000,13.930000,13.530000,13.760000,13.760000,431800
2015-02-27,13.750000,13.990000,13.410000,13.510000,13.510000,628500
2015-03-02,13.490000,13.860000,13.490000,13.840000,13.840000,569100
2015-03-03,13.780000,13.930000,13.540000,13.890000,13.890000,426200
2015-03-04,13.790000,14.020000,13.650000,13.990000,13.990000,637500
2015-03-05,14.080000,14.260000,13.900000,14.190000,14.190000,759600
2015-03-06,14.070000,14.110000,13.540000,13.730000,13.730000,832000
2015-03-09,13.820000,14.050000,13.610000,14.040000,14.040000,853200
2015-03-10,13.750000,14.350000,13.500000,14.120000,14.120000,1548700
2015-03-11,14.190000,14.280000,13.320000,13.900000,13.900000,1753100
2015-03-12,14.200000,14.960000,12.510000,12.620000,12.620000,4915200
2015-03-13,12.510000,12.560000,11.500000,11.690000,11.690000,3499900
2015-03-16,11.770000,12.150000,11.050000,11.360000,11.360000,2877000
2015-03-17,11.280000,11.480000,10.800000,10.840000,10.840000,2124400
2015-03-18,10.740000,11.390000,10.630000,11.380000,11.380000,2438300
2015-03-19,11.290000,11.440000,10.910000,11.280000,11.280000,945800
2015-03-20,11.340000,11.480000,10.980000,11.070000,11.070000,949100
2015-03-23,11.050000,11.390000,10.860000,11.260000,11.260000,1511700
2015-03-24,11.250000,11.550000,11.250000,11.410000,11.410000,527900
2015-03-25,11.450000,11.500000,11.000000,11.010000,11.010000,766600
2015-03-26,11.000000,11.090000,10.500000,10.550000,10.550000,1117800
2015-03-27,10.540000,10.630000,9.960000,9.990000,9.990000,1767000
2015-03-30,10.060000,10.440000,9.990000,10.320000,10.320000,1168300
2015-03-31,10.290000,10.620000,10.140000,10.470000,10.470000,1035800
2015-04-01,10.530000,10.890000,10.470000,10.650000,10.650000,1159400
2015-04-02,10.750000,11.380000,10.660000,11.050000,11.050000,2501600
2015-04-06,10.930000,11.430000,10.920000,11.290000,11.290000,924000
2015-04-07,11.260000,11.490000,11.250000,11.310000,11.310000,554700
2015-04-08,11.310000,11.810000,11.310000,11.750000,11.750000,1276000
2015-04-09,11.820000,12.500000,11.800000,12.050000,12.050000,1179200
2015-04-10,12.060000,12.370000,12.060000,12.240000,12.240000,578500
2015-04-13,12.250000,12.410000,12.000000,12.090000,12.090000,709900
2015-04-14,12.110000,12.980000,12.000000,12.740000,12.740000,2173300
2015-04-15,12.730000,13.320000,12.730000,13.070000,13.070000,1189400
2015-04-16,13.030000,13.250000,12.560000,12.570000,12.570000,749900
2015-04-17,12.500000,12.550000,12.040000,12.380000,12.380000,888200
2015-04-20,12.460000,12.490000,12.110000,12.380000,12.380000,1070200
2015-04-21,12.420000,12.580000,12.150000,12.230000,12.230000,654400
2015-04-22,12.270000,12.600000,12.250000,12.480000,12.480000,744000
2015-04-23,12.470000,12.750000,12.260000,12.600000,12.600000,757600
2015-04-24,12.630000,13.100000,12.550000,12.800000,12.800000,735800
2015-04-27,12.840000,13.300000,12.740000,12.760000,12.760000,727700
2015-04-28,12.790000,13.290000,12.770000,13.220000,13.220000,1281400
2015-04-29,13.080000,13.280000,12.850000,12.950000,12.950000,1011700
2015-04-30,12.850000,13.190000,12.580000,12.670000,12.670000,1022500
2015-05-01,12.760000,13.190000,12.660000,12.880000,12.880000,1181900
2015-05-04,12.930000,13.680000,12.920000,13.260000,13.260000,1357400
